doc_id;chunk_id;title;text;url;doc_type;length
36b12b85;1145;273-zakon 2020;Педагогическим работникам образовательных организаций, участвующим по решению уполномоченных органов исполнительной власти в проведении государственной итоговой аттестации по образовательным программам основного общего и среднего общего образования  в рабочее время и освобожденным от основной работы на период проведения указанной государственной итоговой аттестации, предоставляются гарантии и компенсации, установленные трудовым законодательством  и иными актами, содержащими нормы трудового права. Педагогическим работникам, участвующим в проведении государственной итоговой аттестации по образовательным программам основного общего и среднего общего образования, выпл ачивается компенсация за работу по подготовке и проведению указанной государственной итоговой аттестации. Размер и порядок выплаты такой компенсации устанавливаются субъектом Российской Федерации за счет бюджетных ассигнований бюджета субъекта Российской Федерации, выделяемых на проведение государственной итоговой аттестации по образовательным программам основного общего и среднего общего образования.;;Нормативный акт;1077
36b12b85;1148;273-zakon 2020;"Для привлечения выпускников профессиональных образовательных организаций и образовательных организаций высшего образования к педагогической деятельности, а также в целях социальной поддержки педагогических раб отников федеральными законами и иными нормативными правовыми актами Российской Федерации, законами и иными нормативными правовыми актами субъектов Российской Федерации, нормативными правовыми актами органов публичной власти федеральной территории ""Сириус"" и муниципальными правовыми актами могут устанавливаться дополнительные меры государственной поддержки и социальные гарантии.";;Нормативный акт;590
36b12b85;1152;273-zakon 2020;"Педагогические работники обязаны: 1) осуществлять свою деятельность на высоком профессиональном уровне на основе традиционных российских духовно -нравственных ценнос тей и принятых в российском обществе правил и норм поведения в интересах человека, семьи, общества и государства, обеспечивать в полном объеме реализацию рабочей программы учебных предметов, курсов, дисциплин (модулей), рабочей программы воспитания; (п.";;Нормативный акт;419
36b12b85;1154;273-zakon 2020;"Федерального закона  от 25.12.2023 N 685 -ФЗ) 1.1) формировать в процессе осуществления педагогической деятельности у обучающихся чувство патриотизма, уважение к  памяти защитников Отечества и подвигам Героев Отечества, закону и правопорядку, человеку труда и старшему поколению, взаимное уважение, бережное отношение к культурному наследию и традициям многонационального народа Российской Федерации; (п.";;Нормативный акт;404
36b12b85;1155;273-zakon 2020;"1.1 введен Фе деральным законом  от 25.12.2023 N 685 -ФЗ) 2) соблюдать правовые, нравственные и этические нормы, следовать требованиям профессиональной этики; 3) уважать честь и достоинство обучающихся и других участников образовательных отношений; 4) развивать у обучающихся познавательную активность, самостоятельность, инициативу, творческие способности, формировать гражданскую позицию, способность к труду и тр удолюбие, ответственное отношение к профессиональной, добровольческой (волонтерской) деятельности, формировать у обучающихся культуру здорового и безопасного образа жизни; (п.";;Нормативный акт;591
36b12b85;1157;273-zakon 2020;"Федерального закона  от 25.12.2023 N 685 -ФЗ) 5) применять педагогически обоснованные и обеспечивающие высокое качество образования формы, методы обучения и воспитания; 6) учитывать о собенности психофизического развития обучающихся и состояние их здоровья, соблюдать специальные условия, необходимые для получения образования лицами с ограниченными возможностями здоровья, инвалидами (детьми -инвалидами) в части реализации адаптированных образовательных программ, использования форм, методов и средств обучения и воспитания, взаимодействовать при необходимости с медицинскими организациями и центрами психолого -педагогической, медицинской и социальной помощи; (п.";;Нормативный акт;666
36b12b85;1159;273-zakon 2020;"Федерального закона  от 08.08.2024 N 315 -ФЗ) 7) систематически повышать свой профессиональный уровень; 8) проходить аттестацию на соответствие занимаемой должности в порядке, установленном законодательством об образовании; 9) проходить в соответствии с трудовым законодательством предварительные при поступлении на работу и периодические медицинские осмотры, а также внеочередные медицинские осмотры по направлению работодателя; 10) проходить в установленном законодательством Российской Федерации порядке  обучение и проверку знаний и навыков в области охраны труда; 11) соблюдать устав образовательной организа ции, положение о специализированном структурном образовательном подразделении организации, осуществляющей обучение, правила внутреннего трудового распорядка; 12) исполнять иные обязанности, предусмотренные настоящим Федеральным законом.";;Нормативный акт;850
36b12b85;1162;273-zakon 2020;Педагогический работник организации, осуществляющей образовательную деятельность, в том числе в качестве индивидуального предпринимателя, не вправе оказывать платные образовательные услуги обучающимся в данной организации, если это приводит к конфликту интересов педагогического работника.;;Нормативный акт;289
36b12b85;1164;273-zakon 2020;Педагогическим работникам запрещается использовать образовательную деятельность для пол итической агитации, принуждения обучающихся к принятию политических, религиозных или иных убеждений либо отказу от них, для разжигания социальной, расовой, национальной или религиозной розни, для агитации, пропагандирующей исключительность, превосходство л ибо неполноценность граждан по признаку социальной, расовой, национальной, религиозной или языковой принадлежности, их отношения к религии, в том числе посредством сообщения обучающимся недостоверных сведений об исторических, о национальных, религиозных и культурных традициях народов, а также для побуждения обучающихся к действиям, противоречащим Конституции  Российской Федерации.;;Нормативный акт;728
36b12b85;1166;273-zakon 2020;Педагогические работники несут ответственность за  неисполнение или ненадлежащее исполнение возложенных на них обязанностей в порядке и в случаях, которые установлены федеральными законами. Неисполнение или ненадлежащее исполнение педагогическими работниками обязанностей, предусмотренных частью 1  настоящей статьи, учитывается при прохождении ими аттестации.;;Нормативный акт;360
36b12b85;1168;273-zakon 2020;Аттестация педагогических работников  1. Аттестация педагогических работников проводится в целях подтверждения соответствия педагогических работников занимаемым и ми должностям на основе оценки их профессиональной деятельности и по желанию педагогических работников (за исключением педагогических работников из числа профессорско -преподавательского состава) в целях установления квалификационной категории.;;Нормативный акт;407
36b12b85;1170;273-zakon 2020;О сохранении стажа, особенностях прохождения аттестации и продления квалификационных категорий педагогическим работникам ДНР, ЛНР, Запорожской и Херсонской областей, Крыма см.;;Нормативный акт;175
36b12b85;1173;273-zakon 2020;Проведение аттестации педагогических работников в целях подтверждения соо тветствия педагогических работников занимаемым ими должностям осуществляется один раз в пять лет на основе оценки их профессиональной деятельности аттестационными комиссиями, самостоятельно формируемыми организациями, осуществляющими образовательную деятел ьность.;;Нормативный акт;338
36b12b85;1175;273-zakon 2020;Проведение аттестации в целях установления квалификационной категории педагогических работников организаций, осуществляющих образовательную деятельность и находящихся в ведении федеральных органов исполнительной власти, осуществляется аттестацио нными комиссиями, формируемыми федеральными органами исполнительной власти, в ведении которых эти организации находятся, а в отношении педагогических работников организаций, осуществляющих образовательную деятельность и находящихся в ведении субъекта Росси йской Федерации, педагогических работников муниципальных и частных организаций, осуществляющих образовательную деятельность, проведение данной аттестации осуществляется аттестационными комиссиями, формируемыми уполномоченными органами государственной власт и субъектов Российской Федерации.;;Нормативный акт;793
36b12b85;1177;273-zakon 2020;Порядок проведения аттестации педагогических работников устанавливается федеральным органом исполнительной власти, осуществляющим функции по выработке и реализации государственной политики и нормативно -правовому регулир ованию в сфере общего образования, по согласованию с федеральным органом исполнительной власти, осуществляющим функции по выработке и реализации государственной политики и нормативно -правовому регулированию в сфере труда.;;Нормативный акт;443
36b12b85;1181;273-zakon 2020;В организациях, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования и дополнительных профессиональных программ, предусматриваются должности педагогических ра ботников и научных работников, которые относятся к научно -педагогическим работникам.;;Нормативный акт;294
36b12b85;1182;273-zakon 2020;Педагогические работники относятся к профессорско -преподавательскому составу указанных организаций.;;Нормативный акт;100
36b12b85;1184;273-zakon 2020;"Научные работники образовательных организаций наряду с правами, пред усмотренными законодательством  о науке и государственной научно - технической политике, имеют право: 1) входить в состав коллегиальных органов управления образовательно й организацией в соответствии с порядком, установленным уставом образовательной организации; 2) участвовать в обсуждении вопросов, относящихся к деятельности образовательной организации; 3) выбирать методы и средства проведения научных исследований, отвеча ющие мерам безопасности, наиболее полно соответствующие особенностям научных исследований и обеспечивающие их высокое качество; 4) бесплатно пользоваться образовательными, методическими и научными услугами образовательной организации в порядке, установленн ом законодательством Российской Федерации или локальными нормативными актами образовательной организации.";;Нормативный акт;858
36b12b85;1186;273-zakon 2020;"Научные работники образовательной организации наряду с обязанностями, предусмотренными законодательством  о науке и государственной научно -технической политике, обязаны: 1) формировать у обучающихся профессиональные качества по избранным профессии, специальности или направлению подготовки; 2) развивать у обучающи хся самостоятельность, инициативу, творческие способности.";;Нормативный акт;374
36b12b85;1190;273-zakon 2020;"Руководитель образовательной организации в соответствии с законод ательством Российской Федерации и уставом образовательной организации: 1) избирается общим собранием, конференцией работников (общим собранием, конференцией работников и обучающихся) образовательной организации с последующим утверждением учредителем образо вательной организации; 2) назначается учредителем образовательной организации; 3) назначается Президентом Российской Федерации в случаях, установленных федеральными законами ; 4) назначается Правительством Российской Федерации (для ректоров федеральных университетов).";;Нормативный акт;591
36b12b85;1192;273-zakon 2020;Кандидаты на должность руководителя образовательной организации должны иметь высшее образование и соответствовать квалификационным требованиям, указанн ым в квалификационных справочниках, по соответствующим должностям руководителей образовательных организаций и (или) профессиональным стандартам.;;Нормативный акт;296
36b12b85;1194;273-zakon 2020;Запрещается занятие должности руководителя образовательной организации лицами, которые не допускаются к педа гогической деятельности по основаниям, установленным трудовым законодательством.;;Нормативный акт;189
36b12b85;1196;273-zakon 2020;Кандидаты на должность руководителя государственной или муниципальной образовательной организации и ее руководитель (за исключением руководителей, указанных в пунктах 3  и 4 части 1  настоящей статьи) проходят обязательную аттестацию. Порядок и сроки проведения аттестации кандидатов на должность руководителя и руководителя государственной или муниципальной образовательной  организации устанавливаются учредителями этих образовательных организаций. В случаях, установленных законодательством Российской Федерации, кандидаты на должность руководителя федеральной государственной образовательной организации также согласовываются с  уполномоченным Президентом Российской Федерации федеральным государственным органом.;;Нормативный акт;717
36b12b85;1198;273-zakon 2020;Должностные обязанности руководителя государственной или муниципальной образовательной организации, филиала государственной или муниципальной образовательной организац ии, за исключением филиала, в котором организуется осуществление образовательной деятельности исключительно в форме практической подготовки обучающихся, не могут исполняться по совместительству. Должностные обязанности руководителя филиала государственной или муниципальной образовательной организации, в котором осуществляется образовательная деятельность исключительно в форме практической подготовки обучающихся, могут исполняться по совместительству лицами, являющимися работниками данных государственной или  муниципальной образовательной организации или организации, осуществляющей деятельность по профилю соответствующей образовательной программы.;;Нормативный акт;822
36b12b85;1201;273-zakon 2020;Права и обязанности руководителя образовательной организации, его компетенция в области управления образовательной организацией опреде ляются в соответствии с законодательством об образовании и уставом образовательной организации.;;Нормативный акт;230
36b12b85;1203;273-zakon 2020;Права и социальные гарантии, предусмотренные для педагогических работников пунктами 3  и 5 части 5 ста тьи 47  настоящего Федерального закона, а также установленные в соответствии с частью 10 статьи 47  настоящего Федерального закона предоставляются руководителям образовательных организаций.;;Нормативный акт;292
36b12b85;1206;273-zakon 2020;Руководители образовательных организаций, проживающие и работающие в сельских населенных пунктах, рабочих поселках (поселках городского типа), имеют право на предоставление мер социальной поддержки, предусмотренных для педагогических работников частью 8 статьи 47 настоящего Федерального закона.;;Нормативный акт;295
36b12b85;1207;273-zakon 2020;Размер, условия и порядок  возмещения расходов, связанных с предоставлением указанных мер социальной подде ржки руководителям федеральных государственных образовательных организаций, устанавливаются Правительством Российской Федерации, а руководителям образовательных организаций субъектов Российской Федерации, руководителям муниципальных образовательных организ аций устанавливаются законодательством субъектов Российской Федерации.;;Нормативный акт;434
36b12b85;1209;273-zakon 2020;Руководитель образовательной о рганизации несет ответственность за руководство образовательной, научной, воспитательной работой и организационно -хозяйственной деятельностью образовательной организации, а также за реализацию программы развития образовательной организации.;;Нормативный акт;272
36b12b85;1210;273-zakon 2020;Руководитель об разовательной организации обязан принимать относящиеся к компетенции образовательной организации меры для защиты прав участников образовательных отношений, недопущения применения в отношении них физического и психического насилия.;;Нормативный акт;246
36b12b85;1213;273-zakon 2020;Особенности замещения должностей, назначения на должности и статуса руководителя федеральной государственной образовательной организации, осуществляющей подготовку кадров в интересах обороны и безопасности государства, обеспечения законности и правопорядка, определяются в поряд ке, установленном федеральными законами.;;Нормативный акт;319
36b12b85;1215;273-zakon 2020;Особенности избрания, назначения на должность и статуса руководителя частной образовательной организации определяются в уставе частной образовательной организации в соответствии с трудовым законодательством.;;Нормативный акт;207
36b12b85;1217;273-zakon 2020;В образовательной организации высшего образования может учреждаться должность президента образовательной организации высшего образования в порядке, определяемом ее уставом.;;Нормативный акт;172
36b12b85;1220;273-zakon 2020;Совмещение должностей ректора и президента образовательной организации высшего образования не допускается.;;Нормативный акт;106
36b12b85;1222;273-zakon 2020;Порядок избрания президента образовательной организации высшего образования опред еляется уставом образовательной организации высшего образования.;;Нормативный акт;146
36b12b85;1225;273-zakon 2020;После избрания президента государственной или  муниципальной образовательной организации высшего образования между ним и учредителем этой образовательной организации заключается трудовой договор на срок до пяти лет.;;Нормативный акт;215
36b12b85;1226;273-zakon 2020;Прекращение трудового договора с президентом государственной или муниципальной образов ательной организации высшего образования осуществляется по основаниям, установленным трудовым законодательством, в том числе по основаниям прекращения трудового договора с руководителем этой образовательной организации.;;Нормативный акт;306
36b12b85;1228;273-zakon 2020;Полномочия президента образовате льной организации высшего образования, в том числе связанные с его участием в определении программы развития образовательной организации высшего образования, в деятельности коллегиальных органов управления образовательной организации высшего образования, в  решении вопросов совершенствования образовательной, научной, воспитательной, организационной и управленческой деятельности образовательной организации высшего образования, а также связанные с представлением образовательной организации высшего образования в отношениях с государственными органами, органами местного самоуправления, общественными и иными организациями, устанавливаются уставом образовательной организации высшего образования.;;Нормативный акт;731
36b12b85;1230;273-zakon 2020;Президент образовательной организации высшего образования по решению ее ученого совета может быть председателем ученого совета образовательной организации высшего образов ания.;;Нормативный акт;176
36b12b85;1233;273-zakon 2020;В образовательных организациях наряду с  должностями педагогических работников, научных работников предусматриваются должности работников сферы научного обслуживания, инженерно - технических, административно -хозяйственных, производственных, учебно - вспомогательных, медицинских и иных  работников, осуществляющих вспомогательные функции.;;Нормативный акт;339
36b12b85;1236;273-zakon 2020;Право на занятие должностей, предусмотренных частью 1  настоящей статьи, имеют лица, отвечающие квалификационным требованиям, указанным в квалификационных справочниках, и (или) профессиональным стандартам.;;Нормативный акт;205
36b12b85;1238;273-zakon 2020;Права, обязанности и ответственность работников образовательных организаций, занимающих должности, ук азанные в части 1  настоящей статьи, устанавливаются законодательством Российской Федерации, уставом, правилами внутреннего трудового распорядка и иными локальными нормативными актами образовательных организаций, должностными инструкциями и трудовыми договорами.;;Нормативный акт;364
36b12b85;1240;273-zakon 2020;Заместителям руководителей образовательных организаций, руководителям структурных подразделений образовательных организаций и их заместителям предоставляются права и социальные гарантии, предусмотренные для педагогическ их работников пунктом 3 части 5 статьи 47 настоящего Федерального закона в порядке , установленном Правительством Российской Федерации, а т акже пунктом 5 части 5 статьи 47  настоящего Федерального закона, и установленные в соответствии с частью 10 статьи 47 настоящего Федерального закона.;;Нормативный акт;510
36b12b85;1243;273-zakon 2020;Заместители руководителей образовательных орган изаций, руководители структурных подразделений образовательных организаций и их заместители, проживающие и работающие в сельских населенных пунктах, рабочих поселках (поселках городского типа), имеют право на предоставление мер социальной поддержки, предус мотренных для педагогических работников частью 8 статьи 47  настоящего Федерального закона.;;Нормативный акт;396
36b12b85;1244;273-zakon 2020;Размер, условия и порядок  возмещения расходов, связанных с  предоставлением указанных мер социальной поддержки заместителям руководителей федеральных государственных образовательных организаций, руководителям структурных подразделений федеральных государственных образовательных организаций и их заместителям, устан авливаются Правительством Российской Федерации, а заместителям руководителей образовательных организаций субъектов Российской Федерации, заместителям руководителей муниципальных образовательных организаций, руководителям структурных подразделений указанных  образовательных организаций и их заместителям устанавливаются законодательством субъектов Российской Федерации.;;Нормативный акт;686
36b12b85;1248;273-zakon 2020;Основанием возникновения образовательных отношений является распорядительный акт организации, осуществляющей  образовательную деятельность, о приеме лица на обучение в эту организацию или для прохождения промежуточной аттестации и (или) государственной итоговой аттестации, а в случае осуществления образовательной деятельности индивидуальным предпринимателем - договор об образовании.;;Нормативный акт;385
36b12b85;1250;273-zakon 2020;В случае приема на обучение по образовательным программам дошкольного образования или за счет средств физических и (или) юридических лиц изданию распорядительного акта о приеме лица на обучение в организацию, осуществляющую образова тельную деятельность, предшествует заключение договора об образовании.;;Нормативный акт;303
36b12b85;1255;273-zakon 2020;Права и обязанности обучающегося, предусмотренные законодательством об образовании и локальными нормативными актами организации, осуществляющей образовательную деятельность, возникают у лица, принятого на обучение, с даты, указанной в распорядительном а кте о приеме лица на обучение или в договоре об образовании, заключенном с индивидуальным предпринимателем.;;Нормативный акт;361
36b12b85;1258;273-zakon 2020;"Договор об образовании заключается в простой письменной форме между: 1) организацией, осуществляющей образова тельную деятельность, и лицом, зачисляемым на обучение (родителями (законными представителями) несовершеннолетнего лица); 2) организацией, осуществляющей образовательн ую деятельность, лицом, зачисляемым на обучение, и физическим или юридическим лицом, обязующимся оплатить обучение лица, зачисляемого на обучение.";;Нормативный акт;424
36b12b85;1260;273-zakon 2020;В договоре об образовании должны быть указаны основные характеристики образования, в том числе вид, уровен ь и (или) направленность образовательной программы (часть образовательной программы определенных уровня, вида и (или) направленности), форма обучения, срок освоения образовательной программы (продолжительность обучения).;;Нормативный акт;327
36b12b85;1262;273-zakon 2020;В договоре об образовании, заклю чаемом при приеме на обучение за счет средств физического и (или) юридического лица (далее - договор об оказании платных образовательных услуг), указываются полная стоимость платных образовательных услуг и порядок их оплаты.;;Нормативный акт;257
36b12b85;1263;273-zakon 2020;Увеличение стоимости платных об разовательных услуг после заключения такого договора не допускается, за исключением увеличения стоимости указанных услуг с учетом уровня инфляции, предусмотренного основными характеристиками федерального бюджета на очередной финансовый год и плановый перио д.;;Нормативный акт;291
36b12b85;1265;273-zakon 2020;"Сведения, указанные в договоре об оказании платных образовательных услуг, должны соответствовать информации, размещенной на официальном сайте образовательной организации в сети ""Интернет"" на дату заключения договора.";;Нормативный акт;216
36b12b85;1267;273-zakon 2020;Организация, осуществляющая образовательную деятельность, вправе снизить стоимость платных образовательных услуг по договору об оказании платных образовательных услуг с учетом покрытия недостающей стоимости платных образовательных услуг за счет собствен ных средств этой организации, в том числе средств, полученных от приносящей доход деятельности, добровольных пожертвований и целевых взносов физических и (или) юридических лиц.;;Нормативный акт;430
36b12b85;1268;273-zakon 2020;Основания и порядок снижения стоимости платных образовательных услуг устанавлив аются локальным нормативным актом и доводятся до сведения обучающихся.;;Нормативный акт;150
